Frame result index,Frame Number,Person UUID,Person UUID Confidence,Headpose Pitch (deg),Headpose Yaw (deg),Headpose Roll (deg),Headpose Pitch Calib (deg),Headpose Yaw Calib (deg),Headpose (X:Y:Z) (mm),Headpose Confidence,Face Rect (X:Y Width X Height),Face Rect detect algorithm,Face Rect Confidence,EyeState Right,EyeState Left,EyeState Right Confidence,EyeState Left Confidence,Eyewear,Eyewear Confidence,EyeGaze Horizontal Left (deg),EyeGaze Horizontal Right (deg),EyeGaze Vertical Left (deg),EyeGaze Vertical Right (deg),Iris RadiusL (mm),Iris RadiusR (mm),Eye Aperture Left (mm),Eye Aperture Right (mm),Eye Aperture Left Confidence,Eye Aperture Right Confidence,Eyelid Closed Left (%),Eyelid Closed Right (%),Eye Center Left (X:Y) (mm),Eye Center Right (X:Y) (mm),Drowsiness Level (0-10),Age,Gender,Ethnic,Emotion,Illumination Variance,Illumination Average,Frame Time,Time From Start
0,1256,,0,-8.79826,35.0163,0.104654,-1.34165,-3.12793,-126.279:-40.6656:762.176,0.604723,141:154 175x175,512,0.389896,opened,opened,0.969026,0.997244,glasses,0.630077,23.5726,23.5726,14.8343,14.8343,5.48572,4.57144,5.24561,1.16497,0.60338,0.233712,0.523127,0.894094,-63:-21,-99:-17,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:59.810,50200
0,1257,,0,-8.41056,34.8323,0.147023,-1.34165,-3.12793,-122.178:-40.8861:762.176,0.685597,144:153 175x175,512,0.385997,opened,opened,0.7235,0.718021,glasses,0.630077,42.084,9999,12.5489,9999,5.48572,9999,4.90508,5.50425,0.674834,0.671885,0.554084,0.499614,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:59.850,50240
0,1258,,0,-6.15393,33.646,1.28945,-1.34165,-3.12793,-119.179:-39.727:762.176,0.878801,146:153 175x175,512,0.382137,opened,closed,0.7235,0.999763,glasses,0.633298,9999,10.516,9999,12.3807,9999,4.57144,0,2.53304,0.877937,0.0422751,1,0.769723,-54:-17,-101:-21,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:59.890,50280
0,1259,,0,-6.54504,33.6387,0.252002,-1.34165,-3.12793,-116.504:-38.5512:762.176,0.874839,148:154 175x175,512,0.378316,opened,closed,0.7235,0.999853,glasses,0.633298,9999,14.0701,9999,5.10341,9999,3.65715,0,3.73156,0.874822,1.12787e-06,1,0.660768,-51:-16,-97:-23,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:59.930,50320
0,1260,,0,-5.77158,35.1428,1.79163,-1.34165,-3.12793,-111.93:-38.0507:762.176,0.821977,150:152 175x175,512,0.374532,opened,closed,0.7235,0.999773,glasses,0.622414,9999,16.8505,9999,5.63734,9999,4.11429,0,2.33041,0.821929,0.188903,1,0.788145,-48:-15,-100:-21,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:59.970,50360
0,1261,,0,-5.47829,35.6825,1.83165,-1.34165,-3.12793,-109.291:-37.4052:762.176,0.850464,151:152 175x175,512,0.374158,opened,closed,0.7235,0.999961,glasses,0.622414,9999,9999,9999,9999,9999,9999,0,4.69247,0.850377,0.833454,1,0.573412,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.010,50400
0,1262,,0,-10.5378,33.074,-0.720794,-1.34165,-3.12793,-106.757:-38.4797:762.176,0.675043,154:153 175x175,512,0.370416,opened,closed,0.7235,0.999949,glasses,0.620446,9999,9999,9999,9999,9999,9999,0,4.30273,0.675043,0.661542,1,0.608843,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.050,50440
0,1263,,0,-11.5204,29.9991,-0.326777,-1.34165,-3.12793,-103.076:-39.957:762.176,0.670839,155:151 175x175,512,0.366712,opened,closed,0.7235,0.997891,glasses,0.620446,9999,17.4452,9999,5.1568,9999,4.11429,0,2.37031,0.670834,0.000552127,1,0.784518,-42:-16,-93:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.090,50480
0,1264,,0,-9.50788,30.0407,0.229002,-1.34165,-3.12793,-94.3844:-41.9502:761.823,0.665343,184:147 180x180,64,0.77767,opened,closed,0.7235,0.999986,glasses,0.581608,9999,20.682,9999,4.79713,9999,5.94012,0,2.49554,0.665343,0.268659,1,0.773133,-40:-16,-88:-11,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.130,50520
0,1265,,0,-10.3278,30.2487,-0.0566852,-1.34165,-3.12793,-84.8218:-43.8676:761.47,0.839759,186:146 180x180,512,0.769893,closed,closed,0.935514,0.999836,glasses,0.581608,9999,9999,9999,9999,9999,9999,0,0,0.839734,0.0821501,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.170,50560
0,1266,,0,-8.68372,28.1556,0.0592587,-1.34165,-3.12793,-75.626:-44.9187:761.117,0.77935,189:147 180x180,512,0.762194,closed,closed,0.972825,0.99609,glasses,0.549836,9999,9999,9999,9999,9999,9999,0,0,0.779318,0.571204,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.210,50600
0,1267,,0,-6.79353,26.1575,0.0695106,-1.34165,-3.12793,-65.3287:-46.0604:760.764,0.800511,192:146 180x180,512,0.754572,opened,opened,0.822865,0.98566,glasses,0.549836,13.5525,13.5525,3.55401,3.55401,5.93186,5.93186,3.23852,3.11672,0.800511,0.129639,0.705589,0.716662,-31:-20,-81:-16,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.250,50640
0,1268,,0,-7.52127,24.9796,0.195152,-1.3501,-3.08948,-60.7012:-46.0042:760.411,0.806539,196:146 180x180,512,0.747026,opened,opened,0.86158,0.999973,glasses,0.537721,9.11571,9.11571,6.22039,6.22039,5.92911,5.92911,4.97886,4.28944,0.806538,0.776217,0.547376,0.610051,-27:-21,-77:-19,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.290,50680
0,1269,,0,-6.73606,24.1401,0.266941,-1.35746,-3.05228,-56.0692:-46.0563:760.059,0.823639,200:146 180x180,512,0.739556,opened,opened,0.986626,1,glasses,0.537721,7.27355,7.27355,7.53964,7.53964,5.92636,5.92636,6.14538,4.5307,0.823639,0.791255,0.441329,0.588118,-25:-22,-75:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.330,50720
0,1270,,0,-4.99674,20.7841,-0.282109,-1.36242,-3.01976,-49.7944:-46.1108:759.706,0.747908,204:147 180x180,512,0.732161,opened,opened,0.996072,1,glasses,0.541784,5.15387,5.15387,8.6,8.6,5.92361,5.92361,6.70634,4.67359,0.747908,0.744264,0.390332,0.575128,-21:-22,-74:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.370,50760
0,1271,,0,-4.70518,18.2593,-0.266744,-1.36698,-2.99077,-44.6273:-45.835:759.353,0.646564,208:147 180x180,512,0.724839,opened,opened,0.996218,1,glasses,0.541784,3.41029,3.41029,7.96627,7.96627,5.92086,5.4654,6.74122,4.80601,0.646564,0.640874,0.387162,0.56309,-16:-22,-70:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.410,50800
0,1272,,0,-4.6417,15.9575,-0.251083,-1.37143,-2.96499,-39.2182:-45.769:759,0.519554,212:147 180x180,512,0.717591,opened,opened,0.996747,1,glasses,0.458381,2.99335,2.99335,7.67809,7.67809,6.37334,5.46287,6.11632,4.97027,0.519553,0.508813,0.443971,0.548157,-12:-22,-67:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.450,50840
0,1273,,0,-3.89041,12.965,-0.660031,-1.37486,-2.94335,-33.309:-45.5265:758.647,0.572882,216:147 180x180,512,0.710415,opened,opened,0.999213,1,glasses,0.458381,2.81311,2.81311,7.2692,7.2692,5.91535,6.37038,5.96435,5.20446,0.570009,0.572873,0.457787,0.526868,-10:-21,-65:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.490,50880
0,1274,,0,-4.24827,10.6507,-0.950494,-1.37876,-2.9249,-28.0238:-45.3901:758.294,0.609956,219:147 180x180,512,0.70331,opened,opened,0.999968,1,glasses,0.456544,1.88051,1.88051,5.99127,5.99127,5.45779,6.36742,6.33064,5.87562,0.609956,0.601654,0.424488,0.465853,-5:-21,-62:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.530,50920
0,1275,,0,-5.41532,8.37628,-0.703056,-1.38423,-2.90959,-22.7923:-45.3454:757.941,0.585781,222:148 180x180,512,0.696277,opened,opened,0.99998,1,glasses,0.456544,1.5594,1.5594,5.82856,5.82856,5.45525,6.36445,5.47599,6.5724,0.58578,0.585553,0.502183,0.402509,-3:-20,-60:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.570,50960
0,1276,,0,-5.35291,5.76317,-0.503573,-1.3896,-2.89785,-18.0504:-45.4644:757.589,0.636398,224:147 180x180,512,0.689315,opened,opened,0.99992,1,glasses,0.461592,0.751781,0.751781,5.78454,5.78454,5.9071,6.36149,5.58592,6.76472,0.636392,0.635447,0.492189,0.385025,-1:-20,-59:-19,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.610,51000
0,1277,,0,-4.74946,3.97122,-0.748579,-1.39414,-2.88857,-14.2542:-45.766:757.236,0.680955,226:147 180x180,512,0.682421,opened,opened,0.999416,1,glasses,0.461592,0.648302,0.648302,5.17116,5.17116,5.90435,6.35853,6.29779,6.95957,0.680955,0.680687,0.427474,0.367312,0:-21,-56:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.650,51040
0,1278,,0,-4.96769,3.06189,-0.306022,-1.39896,-2.88054,-10.6238:-46.4488:756.883,0.808684,228:146 180x180,512,0.675597,opened,opened,0.998603,1,glasses,0.464131,1.30747,1.30747,3.84271,3.84271,5.9016,5.9016,6.73387,6.91074,0.808684,0.614047,0.38783,0.371751,0:-23,-54:-21,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.690,51080
0,1279,,0,-4.80331,1.83024,-0.00120188,-1.40355,-2.87419,-7.61316:-47.6633:756.53,0.889068,229:143 180x180,512,0.668841,opened,opened,0.999906,1,glasses,0.464131,1.54833,1.54833,1.34393,1.34393,5.89884,5.44509,7.16411,7.32818,0.889068,0.887795,0.348717,0.333802,2:-26,-53:-25,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.730,51120
0,1280,,0,-5.06061,1.34616,0.0833421,-1.40847,-2.86851,-5.16568:-49.4743:756.177,0.98934,231:140 180x180,512,0.662153,opened,opened,0.999638,0.999996,glasses,0.46679,1.09611,1.09611,-3.50727,-3.50727,6.34964,5.44255,8.6275,7.96625,0.98934,0.935833,0.215682,0.275795,4:-29,-52:-29,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.770,51160
0,1281,,0,-6.11253,0.560011,0.411154,-1.41479,-2.8639,-2.6562:-52.23:755.824,0.989035,232:137 180x180,512,0.655531,opened,opened,0.999917,0.999966,glasses,0.46679,0.166618,0.166618,-8.08176,-8.08176,6.80001,5.89334,9.64284,7.60714,0.989035,0.182668,0.123378,0.308442,6:-31,-50:-30,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.810,51200
0,1282,,0,-7.19962,-0.541734,0.516908,-1.42256,-2.86079,-0.645348:-55.6214:755.471,0.986834,233:134 180x180,512,0.648976,opened,opened,0.999593,0.999953,glasses,0.456992,-1.56118,-1.56118,-12.0936,-12.0936,6.34371,5.43747,9.54315,7.06925,0.986834,0.973982,0.132441,0.357341,7:-34,-49:-33,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.850,51240
0,1283,,0,-8.13759,-0.845622,0.67435,-1.43156,-2.85809,1.46859:-59.8119:755.118,0.986205,235:129 180x180,512,0.642486,opened,opened,0.991658,0.999997,glasses,0.456992,-3.87992,-3.87992,-15.324,-15.324,6.34075,4.98202,9.37988,6.69881,0.986195,0.984901,0.147283,0.391017,8:-37,-48:-36,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.890,51280
0,1284,,0,-9.04548,-1.72692,0.650497,-1.44175,-2.85657,3.65988:-64.2202:754.766,0.987753,236:126 180x180,512,0.636061,opened,opened,0.950387,0.999991,glasses,0.456992,-5.76273,-5.76273,-16.3752,-16.3752,6.33779,5.43239,8.98022,6.75989,0.987753,0.987473,0.183617,0.385464,9:-38,-47:-38,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.930,51320
0,1285,,0,-10.4716,-3.75882,0.837762,-1.45382,-2.85778,5.01442:-68.7787:754.413,0.814123,236:122 180x180,512,0.629701,opened,opened,0.986474,0.999987,glasses,0.456992,-6.96718,-6.96718,-16.0884,-16.0884,5.88234,5.42985,8.23456,6.95284,0.814123,0.814108,0.251404,0.367924,9:-41,-47:-41,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:00.970,51360
0,1286,,0,-11.9785,-5.21887,1.48607,-1.46787,-2.86093,6.73366:-73.0565:754.06,0.755513,237:120 180x180,512,0.623404,opened,opened,0.992419,0.999999,glasses,0.435225,-7.44064,-7.44064,-14.6406,-14.6406,5.87958,5.42731,7.05062,6.73103,0.755513,0.755513,0.359034,0.388088,9:-41,-46:-42,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.010,51400
0,1287,,0,-13.5679,-4.76739,2.21859,-1.48401,-2.86347,8.44167:-76.5322:753.707,0.75929,237:118 180x180,512,0.61717,opened,opened,0.992419,0.999973,glasses,0.435225,-8.15914,-8.15914,-11.318,-11.318,5.42477,5.42477,6.02189,5.96053,0.75898,0.75929,0.452556,0.458133,9:-41,-43:-47,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.050,51440
0,1288,,0,-14.0933,-3.86392,3.02774,-1.5008,-2.8648,9.91258:-79.7864:753.354,0.762549,238:115 180x180,512,0.610998,opened,opened,0.833753,0.99236,glasses,0.449447,-9.03267,-9.03267,-7.44404,-7.44404,5.42223,5.42223,5.24543,4.87834,0.762548,0.762548,0.523143,0.556515,9:-43,-43:-46,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.090,51480
0,1289,,0,-15.647,-3.29504,3.41015,-1.51961,-2.86538,11.6716:-82.5854:753.001,0.673936,238:113 180x180,512,0.604888,opened,opened,0.865648,0.99236,glasses,0.449447,-10.019,-10.019,-3.70176,-3.70176,5.41969,5.41969,5.12222,4.62069,0.66972,0.673936,0.534344,0.579938,9:-45,-43:-47,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.130,51520
0,1290,,0,-18.4642,-2.402,2.88306,-1.54211,-2.86476,12.14:-85.0263:752.648,0.655506,238:112 180x180,512,0.604283,opened,opened,0.865648,0.99236,glasses,0.461944,-11.0547,-11.0547,-0.135322,-0.135322,5.86858,5.41715,5.65254,4.63884,0.655496,0.651914,0.486133,0.578287,10:-46,-43:-48,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.170,51560
0,1291,,0,-19.1814,-3.57956,2.89491,-1.56551,-2.86571,12.0336:-88.1162:752.296,0.720004,238:108 180x180,512,0.59824,opened,opened,0.865648,0.99236,glasses,0.461944,-12.4661,-12.4661,1.82428,1.82428,5.86583,4.96339,5.82959,4.91673,0.718261,0.719891,0.470037,0.553025,9:-48,-43:-49,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.210,51600
0,1292,,0,-20.0683,-5.86361,3.69501,-1.59001,-2.86968,11.9117:-90.2718:751.943,0.684657,239:109 180x180,512,0.592258,closed,opened,0.843952,0.99236,glasses,0.458708,-5.10807,9999,-0.841076,9999,5.86308,9999,5.70574,0,0.637413,0.630796,0.481296,1,9:-50,-44:-52,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.250,51640
0,1293,,0,-19.3885,-5.66747,1.9871,-1.61356,-2.87338,11.5016:-92.1622:751.59,0.65201,239:106 180x180,512,0.586335,closed,closed,0.843952,0.766223,glasses,0.458708,9999,9999,9999,9999,9999,9999,0,0,0.65201,0.636036,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.290,51680
0,1294,,0,-18.2961,-3.57096,-0.292086,-1.63559,-2.8743,11.566:-94.3428:751.237,0.652193,239:105 180x180,512,0.585749,closed,closed,0.92649,0.847975,glasses,0.461029,9999,9999,9999,9999,9999,9999,0,0,0.0446004,0.0730495,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.330,51720
0,1295,,0,-19.8811,-0.814186,1.07681,-1.65966,-2.87158,11.9354:-94.9293:750.884,0.542484,239:106 180x180,512,0.585163,closed,closed,0.975923,0.894753,glasses,0.461029,9999,9999,9999,9999,9999,9999,0,0,0.537014,0.534762,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.370,51760
0,1296,,0,-22.6206,-0.77832,2.19966,-1.65966,-2.87158,11.6474:-96.3537:750.531,0.556751,239:104 180x180,512,0.579312,closed,closed,0.975923,0.812899,glasses,0.466488,9999,9999,9999,9999,9999,9999,0,0,0.556751,0.556748,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.410,51800
0,1297,,0,-22.6456,-0.734097,1.46405,-1.65966,-2.87158,12.0879:-96.5902:750.178,0.525061,239:104 180x180,512,0.578732,unknown,closed,0.719909,0.963138,glasses,0.466488,9999,9999,9999,9999,9999,9999,0,9999,0.216889,0,1,9999,12:-54,-45:-61,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.450,51840
0,1298,,0,-20.9465,0.0993663,1.28332,-1.68508,-2.86767,12.29:-96.5501:749.826,0.685158,238:103 180x180,512,0.572945,unknown,closed,0.74363,0.709588,glasses,0.477525,9999,9999,9999,9999,9999,9999,0,9999,0.684818,0,1,9999,11:-55,-43:-61,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.490,51880
0,1299,,0,-19.9599,-0.91946,0.833402,-1.70912,-2.86511,11.7903:-96.8559:749.473,0.781374,238:103 180x180,512,0.572372,closed,closed,0.750502,0.901618,glasses,0.477525,9999,9999,9999,9999,9999,9999,0,0,0.722773,0.781292,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.530,51920
0,1300,,0,-20.4787,-0.800589,0.989206,-1.73379,-2.86239,11.692:-97.4452:749.12,0.803807,238:102 180x180,512,0.5718,unknown,closed,0.804313,0.937452,glasses,0.50619,9999,9999,9999,9999,9999,9999,0,9999,0.802486,0,1,9999,9:-55,-38:-58,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.570,51960
0,1301,,0,-20.7945,-1.51753,1.50441,-1.7588,-2.86063,11.6309:-97.9889:748.767,0.895935,238:103 180x180,512,0.571228,unknown,closed,0.804313,0.944272,glasses,0.50619,9999,9999,9999,9999,9999,9999,0,9999,0.848988,0,1,9999,11:-56,-40:-56,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.610,52000
0,1302,,0,-23.4783,-0.574776,1.60618,-1.7588,-2.86063,2.29375:-100.647:751.084,0.650543,227:121 148x148,1,0.743932,unknown,closed,0.804313,0.944272,glasses,0.531254,9999,9999,9999,9999,9999,9999,0,9999,0.536293,0,1,9999,11:-58,-43:-56,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.650,52040
0,1303,,0,-27.6726,1.47214,1.88607,-1.7588,-2.86063,-6.53149:-103.368:753.402,0.535454,227:121 148x148,512,0.743188,unknown,closed,0.804313,0.944272,glasses,0.531254,9999,9999,9999,9999,9999,9999,0,9999,0.43468,0,1,9999,12:-56,-42:-57,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.690,52080
0,1304,,0,-26.5769,1.9461,1.35118,-1.7588,-2.86063,-15.0296:-104.48:755.719,0.563369,227:122 148x148,512,0.742445,unknown,closed,0.804313,0.999492,glasses,0.545299,9999,9999,9999,9999,9999,9999,0,9999,0.366018,0,1,9999,11:-55,-42:-62,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.730,52120
0,1305,,0,-25.2343,1.45885,1.70157,-1.7588,-2.86063,-23.0537:-106.293:758.036,0.649647,227:122 148x148,512,0.741703,opened,closed,0.778548,0.999256,glasses,0.545299,9999,-14.7208,9999,-25.0419,9999,5.45593,0,7.76236,0.0544141,0.649647,1,0.29433,12:-55,-42:-72,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.770,52160
0,1306,,0,-27.1031,1.14399,2.05374,-1.7588,-2.86063,-21.9045:-105.687:760.354,0.788324,227:122 148x148,512,0.740961,opened,unknown,0.990509,0.705351,glasses,0.560794,9999,-6.66917,9999,-19.7918,9999,5.01656,9999,6.83984,0,0.788321,9999,0.378196,12:-62,-46:-72,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.810,52200
0,1307,,0,-28.7669,2.3038,1.34589,-1.7588,-2.86063,-21.4542:-105.12:762.671,0.735951,227:122 148x148,512,0.74022,opened,unknown,0.965492,0.705351,glasses,0.560794,9999,-10.0146,9999,-18.6921,9999,5.03185,9999,7.64207,0,0.735951,9999,0.305267,11:-62,-44:-72,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.850,52240
0,1308,,0,-28.9157,3.3142,1.14115,-1.7588,-2.86063,-21.8471:-105.184:764.989,0.688458,227:122 148x148,512,0.73948,opened,unknown,0.990772,0.839509,glasses,0.587274,9999,-14.0844,9999,-19.3662,9999,5.04714,9999,8.27549,0,0.688458,9999,0.247683,11:-66,-43:-73,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.890,52280
0,1309,,0,-28.8786,4.03586,1.53678,-1.7588,-2.86063,-22.8127:-105.428:767.306,0.811336,227:122 148x148,512,0.73874,opened,closed,0.990772,0.995257,glasses,0.587274,9999,-11.3036,9999,-21.1486,9999,5.06243,0,7.86836,0.811303,0.811336,1,0.284694,12:-53,-46:-73,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.930,52320
0,1310,,0,-27.6422,4.18873,1.52724,-1.7588,-2.86063,-23.9524:-105.535:769.623,0.932652,226:122 148x148,512,0.738001,opened,unknown,0.990772,0.803734,glasses,0.593613,9999,-6.74219,9999,-20.7045,9999,5.53933,9999,7.30127,0,0.932652,9999,0.336248,12:-65,-48:-72,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:01.970,52360
0,1311,,0,-26.6839,2.66871,1.36886,-1.7588,-2.86063,-24.3621:-105.971:771.941,0.856854,227:121 148x148,512,0.730621,opened,closed,0.990772,0.84328,glasses,0.593613,9999,-5.16291,9999,-19.4755,9999,5.09301,0,4.82646,0.0527247,0.844361,1,0.561231,8:-62,-47:-62,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.010,52400
0,1312,,0,-26.4854,2.38729,1.45876,-1.7588,-2.86063,-24.258:-105.981:774.258,0.853704,226:122 148x148,512,0.723315,opened,closed,0.997338,0.84328,glasses,0.610861,9999,-4.46083,9999,-18.5798,9999,5.10829,0,7.87205,9.0083e-05,0.853704,1,0.284359,13:-66,-46:-73,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.050,52440
0,1313,,0,-27.3111,4.06745,0.971164,-1.7588,-2.86063,-25.1475:-105.905:776.576,0.889408,226:122 148x148,512,0.722592,opened,closed,0.997008,0.84328,glasses,0.610861,9999,-3.48966,9999,-17.255,9999,5.12358,0,8.04284,0.00661594,0.889408,1,0.268833,12:-67,-45:-74,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.090,52480
0,1314,,0,-27.177,3.60615,0.679254,-1.7588,-2.86063,-25.9524:-106.252:778.893,0.762552,226:121 148x148,512,0.721869,opened,unknown,0.949481,0.913649,glasses,0.620691,9999,-1.33615,9999,-16.9619,9999,5.13887,9999,7.7046,0,0.762552,9999,0.299582,6:-66,-49:-71,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.130,52520
0,1315,,0,-26.9618,3.58629,0.780945,-1.7588,-2.86063,-26.2621:-105.914:781.21,0.766253,226:122 148x148,512,0.721147,opened,closed,0.845917,0.729009,glasses,0.620691,9999,-2.4135,9999,-15.4618,9999,5.62272,0,7.80515,2.22284e-05,0.766253,1,0.290441,13:-63,-47:-73,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.170,52560
0,1316,,0,-27.1944,3.89932,1.14794,-1.7588,-2.86063,-27.2199:-105.78:783.528,0.813871,225:122 148x148,512,0.720426,opened,closed,0.958209,0.729009,glasses,0.637454,9999,-8.63013,9999,-17.7471,9999,5.16945,0,8.21656,0.00935405,0.813871,1,0.25304,9:-67,-45:-74,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.210,52600
0,1317,,0,-27.3951,4.58854,1.22335,-1.7588,-2.86063,-27.4449:-105.84:785.845,0.8216,226:122 148x148,512,0.719706,opened,closed,0.952267,0.853117,glasses,0.637454,9999,-10.5127,9999,-19.1937,9999,5.65608,0,8.14027,0.000107466,0.8216,1,0.259975,13:-63,-45:-75,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.250,52640
0,1318,,0,-27.2289,5.80532,1.29051,-1.7588,-2.86063,-26.9742:-105.566:788.162,0.797596,226:122 148x148,512,0.718986,opened,closed,0.938711,0.853117,glasses,0.656385,9999,-8.8501,9999,-19.2981,9999,5.20003,0,8.0648,0.000303319,0.797596,1,0.266836,10:-67,-46:-75,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.290,52680
0,1319,,0,-25.3247,3.92165,1.2674,-1.7588,-2.86063,-27.2446:-105.366:790.48,0.893622,225:122 148x148,512,0.718267,opened,unknown,0.970244,0.767041,glasses,0.656385,9999,-17.962,9999,-17.7717,9999,5.21532,9999,8.29479,0,0.893622,9999,0.245928,8:-69,-43:-76,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.330,52720
0,1320,,0,-24.8695,3.48906,1.2686,-1.7588,-2.86063,-27.1505:-105.629:792.797,0.851344,226:122 148x148,512,0.717549,opened,closed,0.938439,0.887515,glasses,0.673657,9999,-23.8918,9999,-19.2228,9999,5.70612,0,8.00609,0.00217358,0.851344,1,0.272174,12:-63,-44:-76,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.370,52760
0,1321,,0,-25.5922,3.83147,1.11173,-1.7588,-2.86063,-26.9036:-105.218:795.115,0.884256,225:123 148x148,512,0.710373,opened,closed,0.938439,0.756147,glasses,0.673657,9999,-21.5064,9999,-19.1043,9999,5.7228,0,7.85281,8.02043e-05,0.884256,1,0.286109,10:-68,-47:-75,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.410,52800
0,1322,,0,-25.8303,3.83933,1.22466,-1.7588,-2.86063,-26.572:-104.807:797.432,0.928681,226:123 148x148,512,0.709663,opened,closed,0.944236,0.756147,glasses,0.694175,9999,-18.9505,9999,-19.1916,9999,5.73948,0,8.33832,0.00286717,0.928677,1,0.241971,13:-60,-47:-76,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:52:02.450,52840
