Frame result index,Frame Number,Person UUID,Person UUID Confidence,Headpose Pitch (deg),Headpose Yaw (deg),Headpose Roll (deg),Headpose Pitch Calib (deg),Headpose Yaw Calib (deg),Headpose (X:Y:Z) (mm),Headpose Confidence,Face Rect (X:Y Width X Height),Face Rect detect algorithm,Face Rect Confidence,EyeState Right,EyeState Left,EyeState Right Confidence,EyeState Left Confidence,Eyewear,Eyewear Confidence,EyeGaze Horizontal Left (deg),EyeGaze Horizontal Right (deg),EyeGaze Vertical Left (deg),EyeGaze Vertical Right (deg),Iris RadiusL (mm),Iris RadiusR (mm),Eye Aperture Left (mm),Eye Aperture Right (mm),Eye Aperture Left Confidence,Eye Aperture Right Confidence,Eyelid Closed Left (%),Eyelid Closed Right (%),Eye Center Left (X:Y) (mm),Eye Center Right (X:Y) (mm),Drowsiness Level (0-10),Age,Gender,Ethnic,Emotion,Heart rate,Breath rate,Illumination Variance,Illumination Tl Average,Illumination Bl Average,Illumination Tr Average,Illumination Br Average,Frame Time,Time From Start
0,1282,,0,-7.32812,-3.59422,0.883403,-2.52789,-4.84265,4.92696:-52.763:728.736,0.908522,240:137 178x178,512,0.645964,opened,opened,0.999728,0.999973,glasses,0.740818,-1.55977,-1.55977,-13.0928,-13.0928,6.11922,5.24504,9.10346,6.90149,0.908521,0.890976,0.172413,0.372591,6:-32,-48:-33,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.698,51240
0,1283,,0,-8.02629,-3.56853,1.34865,-2.53475,-4.84106,6.94246:-56.3662:729.4,0.900153,241:133 178x178,512,0.639504,opened,opened,0.998115,0.999942,glasses,0.740818,-4.0743,-4.0743,-16.1663,-16.1663,6.12479,5.24982,8.99994,6.11743,0.900151,0.899254,0.181824,0.44387,7:-34,-46:-34,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.738,51280
0,1284,,0,-9.02971,-4.86509,1.89509,-2.54284,-4.84109,9.18177:-60.4627:730.065,0.968623,243:130 178x178,512,0.633109,opened,opened,0.976809,0.999753,glasses,0.740818,-6.33438,-6.33438,-17.3124,-17.3124,6.13037,5.2546,8.76451,5.83756,0.968584,0.968256,0.203227,0.469312,8:-37,-45:-37,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.778,51320
0,1285,,0,-10.3392,-5.56217,1.52689,-2.55254,-4.84199,10.9007:-64.9286:730.729,0.969874,243:126 178x178,512,0.626778,opened,opened,0.993123,0.999987,glasses,0.740818,-7.49914,-7.49914,-16.9385,-16.9385,5.69767,5.25939,8.27883,6.3578,0.969874,0.948544,0.247379,0.422018,8:-41,-44:-40,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.818,51360
0,1286,,0,-11.4892,-6.69035,0.110069,-2.56364,-4.84429,12.6413:-69.1223:731.393,0.92589,243:124 178x178,512,0.620511,opened,opened,0.967736,0.999976,glasses,0.740818,-8.2724,-8.2724,-14.8877,-14.8877,5.70285,5.70285,7.21844,6.35091,0.925808,0.925886,0.343778,0.422644,9:-41,-43:-41,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.858,51400
0,1287,,0,-12.3266,-6.03182,0.138389,-2.57575,-4.84576,13.8162:-72.8358:732.057,0.884443,244:122 178x178,512,0.614305,opened,opened,0.902122,0.99988,glasses,0.740818,-8.85616,-8.85616,-11.2544,-11.2544,5.26895,5.70803,5.94915,5.82651,0.884403,0.884443,0.459168,0.470317,9:-40,-43:-42,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.898,51440
0,1288,,0,-12.6633,-5.26982,0.779452,-2.58825,-4.84629,14.6898:-76.3284:732.722,0.885071,244:119 178x178,512,0.608162,opened,opened,0.949171,0.99995,glasses,0.740818,-8.33527,-8.33527,-7.4912,-7.4912,5.27373,5.71321,5.30142,4.97114,0.885071,0.885064,0.518053,0.548078,9:-42,-43:-43,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.938,51480
0,1289,,0,-14.2714,-6.21364,2.75707,-2.60271,-4.84798,15.1023:-79.1211:733.386,0.712397,245:118 178x178,512,0.602081,opened,opened,0.876644,0.861185,glasses,0.740818,-8.38356,-8.38356,-4.2251,-4.2251,5.71839,4.83863,5.27116,4.54478,0.711811,0.71144,0.520803,0.586839,10:-43,-41:-45,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:00.978,51520
0,1290,,0,-16.0732,-4.17103,4.50393,-2.61936,-4.84714,15.4031:-81.9153:734.05,0.629042,244:116 178x178,512,0.59606,opened,opened,0.876644,0.861185,glasses,0.740818,-8.66686,-8.66686,-1.18909,-1.18909,6.16384,4.84302,5.35321,4.31453,0.628582,0.629035,0.513345,0.60777,10:-45,-42:-47,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.018,51560
0,1291,,0,-17.4172,-3.63799,3.92591,-2.63763,-4.84565,15.836:-84.9444:734.714,0.728761,245:113 178x178,512,0.590099,closed,opened,0.782839,0.861185,glasses,0.740818,-1.79709,9999,0.79579,9999,5.72874,9999,5.31093,0,0.714837,0.72876,0.517188,1,10:-47,-41:-48,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.058,51600
0,1292,,0,-18.7993,-1.76093,1.71964,-2.65756,-4.84185,6.23038:-88.6988:736.612,0.597132,219:118 162x162,64,0.758089,closed,opened,0.782839,0.861185,glasses,0.740818,-2.60085,9999,0.401823,9999,5.74354,9999,5.66299,0,0.593819,0.553593,0.485182,1,10:-48,-41:-49,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.098,51640
0,1293,,0,-19.0457,1.59279,0.604656,-2.67774,-4.83392,-3.19633:-92.4504:738.51,0.618154,220:116 162x162,512,0.750508,opened,unknown,0.905832,0.898666,glasses,0.740818,9999,-12.0612,9999,1.53529,9999,5.31539,9999,3.35269,0,0.551927,9999,0.69521,10:-50,-46:-53,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.138,51680
0,1294,,0,-20.7556,1.26359,0.923246,-2.69998,-4.82642,-12.0788:-95.7892:740.408,0.683846,220:115 162x162,512,0.749758,closed,unknown,0.909749,0.898666,glasses,0.722415,9999,9999,9999,9999,9999,9999,9999,0,0,0.683845,9999,1,10:-51,-38:-50,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.178,51720
0,1295,,0,-22.3771,0.363175,0.359659,-2.69998,-4.82642,-21.0943:-99.2739:742.305,0.743003,220:112 162x162,512,0.74226,closed,closed,0.974603,0.89041,glasses,0.722415,9999,9999,9999,9999,9999,9999,0,0,0.35602,0.740378,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.218,51760
0,1296,,0,-25.6024,0.268432,0.68173,-2.69998,-4.82642,-21.1273:-101.039:744.203,0.395437,220:112 162x162,512,0.741518,closed,closed,0.974603,0.827728,glasses,0.737381,9999,9999,9999,9999,9999,9999,0,0,0.239354,0.395431,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.258,51800
0,1297,,0,-27.8444,-0.011112,0.824495,-2.69998,-4.82642,-20.9467:-102.735:746.101,0.407158,220:111 162x162,512,0.740776,unknown,closed,0.714871,0.70011,glasses,0.737381,9999,9999,9999,9999,9999,9999,0,9999,0.407153,0,1,9999,11:-54,-45:-56,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.298,51840
0,1298,,0,-24.0236,0.348411,0.314766,-2.69998,-4.82642,-21.0068:-104.69:747.998,0.415345,220:109 162x162,512,0.733369,unknown,closed,0.814125,0.70011,glasses,0.742415,9999,9999,9999,9999,9999,9999,0,9999,0.31855,0,1,9999,10:-54,-41:-58,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.338,51880
0,1299,,0,-21.3771,0.376616,0.730597,-2.72292,-4.82003,-20.9352:-105.825:749.896,0.359407,221:109 162x162,512,0.732635,closed,closed,0.916049,0.982219,glasses,0.742415,9999,9999,9999,9999,9999,9999,0,0,0.359399,0.359293,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.378,51920
0,1300,,0,-23.5468,0.389977,0.711918,-2.72292,-4.82003,-20.6346:-107.245:751.794,0.367326,220:108 162x162,512,0.725309,unknown,closed,0.945993,0.999161,glasses,0.747812,9999,9999,9999,9999,9999,9999,0,9999,0.363177,0,1,9999,9:-55,-40:-55,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.418,51960
0,1301,,0,-24.8933,1.87684,0.216715,-2.72292,-4.82003,-20.7032:-108.539:753.692,0.515976,220:107 162x162,512,0.724584,unknown,closed,0.708125,0.996418,glasses,0.747812,9999,9999,9999,9999,9999,9999,0,9999,0.515434,0,1,9999,10:-56,-40:-59,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.458,52000
0,1302,,0,-25.7441,1.83528,0.447257,-2.72292,-4.82003,-20.5195:-108.979:755.589,0.55058,221:108 162x162,512,0.717338,opened,closed,0.706764,0.996418,glasses,0.755178,9999,-11.4544,9999,0.102113,9999,5.43832,0,5.60894,0.0543327,0.55058,1,0.490096,11:-58,-44:-64,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.498,52040
0,1303,,0,-26.1508,1.67311,0.606593,-2.72292,-4.82003,-20.9296:-109.447:757.487,0.603836,220:107 162x162,512,0.710164,unknown,closed,0.866592,0.996418,glasses,0.755178,9999,9999,9999,9999,9999,9999,0,9999,0.60383,0,1,9999,9:-56,-45:-56,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.538,52080
0,1304,,0,-24.4999,1.92246,0.705328,-2.72292,-4.82003,-20.2973:-109.631:759.385,0.882814,221:107 162x162,512,0.709454,unknown,closed,0.866592,0.999746,glasses,0.761374,9999,9999,9999,9999,9999,9999,0,9999,0.874922,0,1,9999,11:-56,-45:-63,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.578,52120
0,1305,,0,-24.7578,0.711313,1.52114,-2.72292,-4.82003,-19.8499:-109.421:761.283,0.894687,220:108 162x162,512,0.70236,unknown,closed,0.866592,0.997739,glasses,0.761374,9999,9999,9999,9999,9999,9999,0,9999,0.893308,0,1,9999,11:-55,-41:-61,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.618,52160
0,1306,,0,-24.5901,2.3222,1.91867,-2.72292,-4.82003,-19.7697:-109.473:763.18,0.750414,221:107 162x162,512,0.695336,unknown,closed,0.866592,0.995933,glasses,0.772746,9999,9999,9999,9999,9999,9999,0,9999,0.0742542,0,1,9999,13:-54,-46:-71,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.658,52200
0,1307,,0,-24.1838,3.09569,1.57904,-2.72292,-4.82003,-19.6495:-108.937:765.078,0.734491,221:108 162x162,512,0.694641,opened,closed,0.870912,0.959085,glasses,0.772746,9999,-8.39186,9999,-3.2708,9999,5.50661,0,7.19834,0.452675,0.734491,1,0.345605,10:-61,-45:-69,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.698,52240
0,1308,,0,-24.9094,3.18838,0.990184,-2.72292,-4.82003,-20.7942:-109.122:766.976,0.722172,220:107 162x162,512,0.687694,closed,closed,0.760004,0.999022,glasses,0.785186,9999,9999,9999,9999,9999,9999,0,0,0.398177,0.722171,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.738,52280
0,1309,,0,-25.2713,4.51212,0.919624,-2.72292,-4.82003,-20.5886:-109.164:768.873,0.68318,221:107 162x162,512,0.687007,closed,closed,0.842979,0.997872,glasses,0.785186,9999,9999,9999,9999,9999,9999,0,0,0.679604,0.68318,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.778,52320
0,1310,,0,-25.3153,3.00329,1.20615,-2.72292,-4.82003,-21.1062:-108.904:770.771,0.817246,220:108 162x162,512,0.680137,closed,closed,0.842979,0.997649,glasses,0.807748,9999,9999,9999,9999,9999,9999,0,0,0.803532,0.817246,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.818,52360
0,1311,,0,-24.734,4.42993,1.03401,-2.72292,-4.82003,-21.7265:-109.304:772.669,0.812569,220:107 162x162,512,0.679457,closed,closed,0.842979,0.994478,glasses,0.807748,9999,9999,9999,9999,9999,9999,0,0,0.591787,0.812569,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.858,52400
0,1312,,0,-24.3723,4.53749,1.09643,-2.72292,-4.82003,-21.1567:-108.742:774.567,0.907075,220:108 162x162,512,0.678777,closed,closed,0.842979,0.990306,glasses,0.830458,9999,9999,9999,9999,9999,9999,0,0,0.31705,0.907075,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.898,52440
0,1313,,0,-24.8238,2.47624,1.17718,-2.72292,-4.82003,-22.0962:-108.45:776.464,0.863513,220:108 162x162,512,0.678098,closed,closed,0.842979,0.990306,glasses,0.830458,9999,9999,9999,9999,9999,9999,0,0,0.844437,0.863512,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.938,52480
0,1314,,0,-25.162,2.76942,1.09399,-2.72292,-4.82003,-22.7587:-108.952:777.698,0.842626,219:107 162x162,512,0.671317,closed,closed,0.741293,0.99948,glasses,0.838793,9999,9999,9999,9999,9999,9999,0,0,0.572517,0.842625,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:01.978,52520
0,1315,,0,-24.3855,2.84568,0.811221,-2.72292,-4.82003,-22.6402:-108.593:778.931,0.842795,220:108 162x162,512,0.664604,closed,unknown,0.741293,0.763062,glasses,0.838793,9999,9999,9999,9999,9999,9999,9999,0,0,0.842795,9999,1,10:-63,-46:-71,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.018,52560
0,1316,,0,-24.9708,3.37927,0.612901,-2.72292,-4.82003,-23.3259:-109.241:780.165,0.987489,219:107 162x162,512,0.657958,closed,closed,0.880244,0.999227,glasses,0.841379,9999,9999,9999,9999,9999,9999,0,0,0.62116,0.987488,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.058,52600
0,1317,,0,-25.0124,2.86022,0.763326,-2.72292,-4.82003,-23.1368:-109.261:781.398,0.983318,220:108 162x162,512,0.651379,closed,closed,0.880244,0.869393,glasses,0.841379,9999,9999,9999,9999,9999,9999,0,0,0.0179603,0.983318,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.098,52640
0,1318,,0,-24.2519,2.67224,0.879696,-2.72292,-4.82003,-22.9808:-108.787:782.632,0.98868,219:108 162x162,512,0.650727,closed,closed,0.842261,0.998305,glasses,0.851884,9999,9999,9999,9999,9999,9999,0,0,0.987631,0.988679,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.138,52680
0,1319,,0,-24.0707,2.80071,1.02764,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.988249,220:108 162x162,512,0.650077,closed,closed,0.842261,0.998305,glasses,0.851884,9999,9999,9999,9999,9999,9999,0,0,0.712745,0.988249,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.178,52720
0,1320,,0,-23.9048,2.8878,1.01748,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.985669,219:108 162x162,512,0.649426,unknown,unknown,0,0,dark sunglasses,0.505116,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.218,52760
0,1321,,0,-24.6317,2.05541,1.04975,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.971919,220:108 162x162,512,0.648777,unknown,unknown,0,0,dark sunglasses,0.505116,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.258,52800
0,1322,,0,-24.8451,2.15125,0.838216,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.984761,219:109 162x162,512,0.642289,unknown,unknown,0,0,dark sunglasses,0.517358,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.298,52840
0,1323,,0,-25.8769,1.34976,0.902166,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.985731,220:109 162x162,512,0.641647,unknown,unknown,0,0,dark sunglasses,0.517358,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.338,52880
0,1324,,0,-25.5996,0.445083,0.715948,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.969828,219:109 162x162,512,0.641005,unknown,unknown,0,0,dark sunglasses,0.514421,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.378,52920
0,1325,,0,-25.8347,0.03652,0.471545,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.977608,220:109 162x162,512,0.640364,unknown,unknown,0,0,dark sunglasses,0.514421,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.418,52960
0,1326,,0,-24.8623,-0.128135,0.0350548,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.973993,219:109 162x162,512,0.639724,unknown,unknown,0,0,dark sunglasses,0.537989,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.458,53000
0,1327,,0,-24.3918,0.198946,-0.13997,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.971268,219:110 162x162,512,0.639084,unknown,unknown,0,0,dark sunglasses,0.537989,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.498,53040
0,1328,,0,-24.1818,1.26191,-0.308052,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.953283,219:110 162x162,512,0.638445,unknown,unknown,0,0,dark sunglasses,0.549146,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.538,53080
0,1329,,0,-22.5778,0.832457,0.0312956,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.892751,219:110 162x162,512,0.637807,unknown,unknown,0,0,dark sunglasses,0.549146,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.578,53120
0,1330,,0,-25.3009,1.65714,0.704701,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.562746,219:122 162x162,64,0.892279,unknown,unknown,0,0,dark sunglasses,0.563776,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.618,53160
0,1331,,0,-27.376,1.1502,1.71045,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.514031,219:122 162x162,512,0.891387,unknown,unknown,0,0,dark sunglasses,0.563776,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.658,53200
0,1332,,0,-29.5494,0.533327,2.45808,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.489855,219:122 162x162,512,0.890496,unknown,unknown,0,0,dark sunglasses,0.603347,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.698,53240
0,1333,,0,-29.8687,0.657872,2.40783,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.444617,218:121 162x162,512,0.881591,unknown,unknown,0,0,dark sunglasses,0.603347,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.738,53280
0,1334,,0,-29.8361,0.239092,2.60113,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.551307,219:122 162x162,512,0.872775,unknown,unknown,0,0,dark sunglasses,0.642792,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.778,53320
0,1335,,0,-29.7423,0.585104,1.82742,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.568482,218:122 162x162,512,0.871902,unknown,unknown,0,0,dark sunglasses,0.642792,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.818,53360
0,1336,,0,-28.5651,0.412265,1.64959,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.572425,218:123 162x162,512,0.87103,unknown,unknown,0,0,dark sunglasses,0.67083,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.858,53400
0,1337,,0,-30.3478,0.927154,1.65063,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.620979,218:123 162x162,512,0.870159,unknown,unknown,0,0,dark sunglasses,0.67083,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.898,53440
0,1338,,0,-27.3552,1.31893,1.60337,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.610537,218:124 162x162,512,0.869289,unknown,unknown,0,0,dark sunglasses,0.628089,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.938,53480
0,1339,,0,-26.0494,1.12578,1.87097,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.696148,218:124 162x162,512,0.86842,unknown,unknown,0,0,dark sunglasses,0.628089,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:02.978,53520
0,1340,,0,-23.8275,1.63805,1.94941,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.65496,218:125 162x162,512,0.867551,unknown,unknown,0,0,dark sunglasses,0.649649,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.018,53560
0,1341,,0,-22.5614,0.842211,2.34663,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.728837,218:126 162x162,512,0.866684,unknown,unknown,0,0,dark sunglasses,0.649649,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.058,53600
0,1342,,0,-22.4668,0.950701,2.37819,-2.72292,-4.82003,-22.6897:-108.678:783.865,0.878897,217:125 162x162,512,0.858017,unknown,unknown,0,0,dark sunglasses,0.638933,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.098,53640
0,1343,,0,-20.4982,0.897217,2.28035,-2.74473,-4.81301,-22.6897:-108.678:783.865,0.78988,217:126 162x162,512,0.857159,unknown,unknown,0,0,dark sunglasses,0.638933,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.138,53680
0,1344,,0,-20.2109,0.78665,2.25503,-2.76614,-4.80615,-22.6897:-108.678:783.865,0.931134,217:126 162x162,512,0.856302,unknown,unknown,0,0,dark sunglasses,0.624054,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.178,53720
0,1345,,0,-19.1874,1.59405,1.9148,-2.78624,-4.79832,-22.6897:-108.678:783.865,0.928111,217:126 162x162,512,0.855445,unknown,unknown,0,0,dark sunglasses,0.624054,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.218,53760
0,1346,,0,-19.0858,0.633644,1.73865,-2.80616,-4.79168,-22.6897:-108.678:783.865,0.984567,217:127 162x162,512,0.85459,unknown,unknown,0,0,dark sunglasses,0.642845,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:14:03.258,53800
